PhraseId	SentenceId	Phrase	Sentiment
152151	8301	authentic account of a historical event	3
140069	7599	you ca n't help but get caught up in the thrill of the company 's astonishing growth .	3
4217	160	uncluttered , resonant gem	3
133698	7212	as naturally charming as it needs to be	3
19065	836	the most magical and most fun family fare	3
107278	5668	a true adaptation of her book	3
94136	4912	's actually pretty funny	3
34828	1639	romp that 's always fun to watch .	3
140212	7609	O Fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing	3
18567	815	Slight but enjoyable documentary .	3
46121	2244	Maybe he was reading the minds of the audience .	3
17313	752	good intentions	3
1102	41	Tartakovsky 's team has some freakish powers of visual charm , but	3
35464	1668	these people mattered	3
73831	3777	, for those with at least a minimal appreciation of Woolf and Clarissa Dalloway , The Hours represents two of those well spent	3
56619	2844	It 's a ripper of a yarn and	3
89302	4642	will likely prefer to keep on watching .	3
3633	136	's most weirdly engaging and unpredictable character pieces	3
11793	508	its storytelling prowess and	3
100586	5278	some surprises	3
9205	384	real laughs	3
104349	5505	Sometimes entertaining	3
63902	3233	Not a bad premise	3
22545	1020	is a really cool bit -- the movie 's conception of a future-world holographic librarian -LRB- Orlando Jones -RRB- who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized	3
128938	6934	If you 're not deeply touched by this movie	3
48826	2383	a strangely sinister happy ending	3
147596	8030	this elegant entertainment	3
103710	5469	She 's a pretty woman , but she 's no working girl	3
146840	7988	be significantly different -LRB- and better -RRB- than most films	3
74210	3801	genuine acting	3
74588	3824	graduated	3
88074	4575	It 's all arty and jazzy	3
55787	2789	illustrates	3
24575	1119	you 'll have an idea of the film 's creepy , scary effectiveness .	3
33547	1573	a small , personal film	3
97682	5113	not without merit	3
115313	6141	their noble endeavor	3
39181	1869	are sexy	3
52754	2613	No , it 's not as single-minded as John Carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels	3
147169	8007	saw the film	3
127369	6850	can not help be entertained by the sight of someone getting away with something	3
425	16	A welcome relief from baseball movies that try too hard to be mythic	3
133298	7192	its electronic expression through cyber culture	3
86798	4496	appeared in 1938	3
96245	5027	get top billing	3
83509	4316	The big-screen Scooby	3
110535	5858	is a convincing one , and should give anyone with a conscience reason to pause .	3
50927	2506	one 's appetite for the Bollywood films	3
147895	8047	the surprisingly somber conclusion	3
142446	7728	surprisingly idealistic	3
93259	4862	stirs the emotions	3
146269	7953	Just offbeat enough to keep you interested without coming close to bowling you over .	3
32646	1530	the novel charm that made Spy Kids a surprising winner with both adults and younger audiences	3
25881	1185	shock and amaze	3
89406	4648	written for no one	3
111304	5902	Walt Becker 's film pushes all the demographically appropriate comic buttons .	3
136392	7374	surprisingly charming	3
103638	5465	if it chiefly inspires you to drive a little faster	3
51941	2563	is about something very interesting and odd that	3
77720	3997	the ultimate Scorsese film	3
408	15	I still like Moonlight Mile , better judgment be damned .	3
154075	8417	a shrewd and effective film	3
36497	1726	Naipaul original	3
152583	8327	A glib but bouncy bit	3
118636	6340	winning flight of revisionist fancy	3
120101	6424	It 's an entertaining movie	3
77163	3969	, refreshingly ,	3
138802	7523	it be nice if all guys got a taste of what it 's like on the other side of the bra	3
146056	7942	assurance	3
86128	4458	the television series that inspired the movie	3
93836	4895	-LRB- Skins ' -RRB- faults are easy to forgive because the intentions are lofty	3
115336	6144	despite the gravity of its subject matter	3
150353	8189	left me feeling refreshed and hopeful .	3
113597	6039	bringing off a superb performance in an admittedly middling film	3
119485	6388	enables Shafer to navigate spaces both large ... and small ... with considerable aplomb	3
17362	753	a spirit	3
117086	6247	heartfelt and achingly real	3
107655	5690	a nation whose songs spring directly from the lives of the people	3
146820	7987	'll enjoy this movie .	3
54370	2701	satisfied	3
130740	7043	it with Ring , an indisputably spooky film	3
87752	4556	's real visual charge to the filmmaking	3
65620	3326	It 's rare that a movie can be as intelligent as this one is in every regard except its storyline ;	3
92871	4837	as temptingly easy	3
102279	5382	amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings	3
101219	5320	with great sympathy and intelligence	3
16012	687	become the master of innuendo	3
117770	6287	penetrating ,	3
130670	7040	There are enough throwaway references to faith and rainbows to plant smile-button faces on that segment of the populace that made A Walk to Remember a niche hit .	3
100888	5299	Sometimes this ` Blood ' seems as tired as its protagonist ... Still , the pulse never disappears entirely , and the picture crosses the finish line winded but still game	3
98572	5166	an undeniable entertainment value	3
13775	594	A visual spectacle	3
135389	7311	real heart	3
16167	697	to be cherished	3
23763	1080	competence	3
128046	6888	good than great	3
93895	4899	For devotees of French cinema	3
145951	7936	their bodies	3
88792	4612	, and to her inventive director	3
57873	2916	remains vividly in memory long	3
54242	2695	of the finest kind	3
121235	6491	RunTelDat is something of a triumph .	3
141441	7673	cast , but beautifully shot	3
30132	1399	do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold .	3
141781	7692	an unseemly pleasure	3
89206	4636	to be caught in a heady whirl of New Age-inspired good intentions	3
3546	132	of its lurid fiction	3
117459	6268	forceful drama	3
105383	5565	odd enjoyably	3
70618	3600	A thunderous ride at first , quiet cadences of pure finesse	3
114395	6084	A canny , derivative , wildly gruesome portrait	3
88556	4600	exceedingly memorable one	3
30292	1407	Like a skillful fisher	3
101095	5313	The problem with ANTWONE FISHER	3
90326	4701	catapulting the artist into her own work	3
8983	374	to make up for the ones that do n't come off	3
139852	7588	tear your eyes away from the images	3
55943	2797	its costars , Spader	3
114254	6076	sensual delights and simmering	3
8961	374	ambitious	3
32577	1528	allows a gawky actor like Spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range .	3
41657	2005	Captures all the longing , anguish and ache , the confusing sexual messages and the wish to be a part of that elusive adult world .	3
93556	4879	Among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations .	3
87826	4561	is about to turn onto a different path	3
152610	8328	the magnificent swooping aerial shots are breathtaking ,	3
51040	2512	is effective	3
42870	2071	sincerity	3
79869	4115	as more of a poetic than a strict reality , creating an intriguing species of artifice that gives The Lady and the Duke something of a theatrical air	3
148682	8089	chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .	3
151550	8266	unexpected heights	3
88888	4618	worth yet another visit	3
61138	3090	It 's a boring movie about a boring man , made watchable by a bravura performance from a consummate actor incapable of being boring .	3
59822	3017	has a new career ahead of him	3
116813	6232	a compelling and horrifying story	3
34748	1634	filmed more irresistibly than in ` Baran	3
82880	4279	reasonably attractive holiday contraption	3
125119	6725	While Cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem .	3
24374	1108	Assured , glossy and shot through with brittle desperation .	3
106618	5631	The pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies .	3
129584	6968	Diesel , with his brawny frame and cool , composed delivery , fits the bill perfectly	3
154684	8459	Competently directed but terminally cute drama .	3
94789	4945	interesting story	3
98055	5136	superhero	3
3389	127	with some powerful people	3
16022	688	recalling sixties ' rockumentary milestones from Lonely Boy to	3
6451	256	A breezy blend	3
82012	4231	Talky , artificial and opaque ... an interesting technical exercise , but a tedious picture	3
148681	8089	the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .	3
155253	8498	is given life when A Selection appears in its final form -LRB- in `` Last Dance '' -RRB-	3
70984	3619	in an independent film of satiric fire and emotional turmoil	3
61102	3086	see what he could make with a decent budget	3
105573	5574	a cool event for the whole family	3
79415	4090	the illusion of work is than actual work	3
98549	5165	can rise to fans ' lofty expectations	3
53799	2671	quiet family drama	3
99265	5205	drawing flavorful performances	3
71475	3645	by weaving a theme throughout this funny film	3
99623	5226	it 's a nice girl-buddy movie once it gets rock-n-rolling	3
70536	3596	Juliette Binoche 's Sand is vivacious , but it 's hard to sense that powerhouse of 19th-century prose behind her childlike smile .	3
13307	573	Welles groupie\/scholar Peter Bogdanovich took a long time to do it , but he 's finally provided his own broadside at publishing giant William Randolph Hearst .	3
